"Ymd","Spots"
1834-07-31,34.0322580645161
1834-08-31,11.4838709677419
1834-09-30,38.0333333333333
1834-10-31,55.7096774193548
1834-11-30,66.4666666666667
1834-12-31,70.1290322580645
1835-01-31,32.5806451612903
1835-02-28,59.8928571428571
1835-03-31,53.3548387096774
1835-04-30,91.5
1835-05-31,75.3225806451613
1835-06-30,66.8
1835-07-31,89.3870967741936
1835-08-31,83.0645161290323
1835-09-30,113.533333333333
1835-10-31,121.548387096774
1835-11-30,124.333333333333
1835-12-31,94.1935483870968
1836-01-31,118
1836-02-29,129
1836-03-31,113.612903225806
1836-04-30,165.2
1836-05-31,158.935483870968
1836-06-30,144.966666666667
1836-07-31,136.483870967742
1836-08-31,132.387096774194
1836-09-30,112.6
1836-10-31,134.129032258065
1836-11-30,125.833333333333
1836-12-31,115.774193548387
1837-01-31,156.645161290323
1837-02-28,179.785714285714
1837-03-31,137.096774193548
1837-04-30,131.433333333333
1837-05-31,132.354838709677
1837-06-30,190.833333333333
1837-07-31,136.935483870968
1837-08-31,132.193548387097
1837-09-30,131.633333333333
1837-10-31,154.096774193548
1837-11-30,104.5
1837-12-31,116.612903225806
1838-01-31,138.58064516129
1838-02-28,120.142857142857
1838-03-31,141.032258064516
1838-04-30,150.833333333333
1838-05-31,177.064516129032
1838-06-30,129.866666666667
1838-07-31,148.677419354839
1838-08-31,105.838709677419
1838-09-30,113.2
1838-10-31,117.870967741935
1838-11-30,107.166666666667
1838-12-31,105
1839-01-31,127.451612903226
1839-02-28,120.035714285714
1839-03-31,104.967741935484
1839-04-30,91.7666666666667
1839-05-31,87.3870967741936
1839-06-30,88.1
1839-07-31,129.806451612903
1839-08-31,157
1839-09-30,165.466666666667
1839-10-31,117.870967741935
1839-11-30,94
1839-12-31,89.0322580645161
1840-01-31,113.032258064516
1840-02-29,112.965517241379
1840-03-31,99.9677419354839
1840-04-30,101.466666666667
1840-05-31,105.677419354839
1840-06-30,81
1840-07-31,96.1290322580645
1840-08-31,93.1612903225806
1840-09-30,109.5
1840-10-31,87.9354838709677
1840-11-30,87.6
1840-12-31,87.3225806451613
1841-01-31,61.7096774193548
1841-02-28,59.0714285714286
1841-03-31,59
1841-04-30,67.9333333333333
1841-05-31,108.516129032258
1841-06-30,90.6
1841-07-31,55.3225806451613
1841-08-31,66.9677419354839
1841-09-30,62.3
1841-10-31,60.8064516129032
1841-11-30,49.2666666666667
1841-12-31,71.4838709677419
1842-01-31,51
1842-02-28,46.5
1842-03-31,45.0322580645161
1842-04-30,44.9333333333333
1842-05-31,41.3870967741936
1842-06-30,34.1666666666667
1842-07-31,21.0322580645161
1842-08-31,44.4193548387097
1842-09-30,34.0333333333333
1842-10-31,68.258064516129
1842-11-30,69.9
1842-12-31,56.4838709677419
1843-01-31,39.5483870967742
1843-02-28,43.9285714285714
1843-03-31,18.258064516129
1843-04-30,18.0333333333333
1843-05-31,36.6451612903226
1843-06-30,17.5666666666667
1843-07-31,15.8709677419355
1843-08-31,19.5806451612903
1843-09-30,6.93333333333333
1843-10-31,8.87096774193548
1843-11-30,36.7666666666667
1843-12-31,50.6129032258064
1844-01-31,30.6774193548387
1844-02-29,38.4137931034483
1844-03-31,41.7096774193548
1844-04-30,37.7666666666667
1844-05-31,31.3870967741935
1844-06-30,8.7
1844-07-31,38.2258064516129
1844-08-31,43.7741935483871
1844-09-30,18.6333333333333
1844-10-31,44.8064516129032
1844-11-30,47.8
1844-12-31,52.3225806451613
1845-01-31,60.4838709677419
1845-02-28,76.4285714285714
1845-03-31,74.9677419354839
1845-04-30,92.8666666666667
1845-05-31,79.9677419354839
1845-06-30,56.8666666666667
1845-07-31,58.0322580645161
1845-08-31,57.5161290322581
1845-09-30,53.7
1845-10-31,73.2903225806452
1845-11-30,69.5
1845-12-31,89.3225806451613
1846-01-31,71.3225806451613
1846-02-28,84.1428571428571
1846-03-31,99.3870967741936
1846-04-30,103.2
1846-05-31,94.1290322580645
1846-06-30,106.666666666667
1846-07-31,78.1935483870968
1846-08-31,89.8064516129032
1846-09-30,156.033333333333
1846-10-31,87.9032258064516
1846-11-30,91.9333333333333
1846-12-31,90.741935483871
1847-01-31,89.9354838709677
1847-02-28,79.4642857142857
1847-03-31,119.387096774194
1847-04-30,77.0333333333333
1847-05-31,118.677419354839
1847-06-30,132.133333333333
1847-07-31,86.0967741935484
1847-08-31,219.548387096774
1847-09-30,175.1
1847-10-31,216
1847-11-30,181.666666666667
1847-12-31,127.451612903226
1848-01-31,164.741935483871
1848-02-29,128.793103448276
1848-03-31,136.387096774194
1848-04-30,139.933333333333
1848-05-31,159.064516129032
1848-06-30,188.333333333333
1848-07-31,212.612903225806
1848-08-31,176.096774193548
1848-09-30,138.833333333333
1848-10-31,140.129032258065
1848-11-30,140.133333333333
1848-12-31,224.322580645161
1849-01-31,298.290322580645
1849-02-28,250.25
1849-03-31,182.741935483871
1849-04-30,194.7
1849-05-31,153.193548387097
1849-06-30,154.166666666667
1849-07-31,148.193548387097
1849-08-31,128.58064516129
1849-09-30,178.033333333333
1849-10-31,135.709677419355
1849-11-30,188.166666666667
1849-12-31,184.258064516129
1850-01-31,148.225806451613
1850-02-28,169.75
1850-03-31,156.838709677419
1850-04-30,83.8333333333333
1850-05-31,117.032258064516
1850-06-30,133
1850-07-31,74.3225806451613
1850-08-31,117.032258064516
1850-09-30,163.7
1850-10-31,134.903225806452
1850-11-30,104.1
1850-12-31,115.870967741935
1851-01-31,143.451612903226
1851-02-28,200.071428571429
1851-03-31,122.806451612903
1851-04-30,107.333333333333
1851-05-31,118.935483870968
1851-06-30,120
1851-07-31,68.6451612903226
1851-08-31,108.967741935484
1851-09-30,128.866666666667
1851-10-31,118.709677419355
1851-11-30,96.8
1851-12-31,135.483870967742
1852-01-31,129.870967741935
1852-02-29,126.206896551724
1852-03-31,116.225806451613
1852-04-30,124.266666666667
1852-05-31,104.322580645161
1852-06-30,89
1852-07-31,80
1852-08-31,75.3225806451613
1852-09-30,71.2
1852-10-31,127.935483870968
1852-11-30,103.066666666667
1852-12-31,86.1290322580645
1853-01-31,77.9032258064516
1853-02-28,81.4642857142857
1853-03-31,71.5806451612903
1853-04-30,90.4
1853-05-31,65.8709677419355
1853-06-30,75.9666666666667
1853-07-31,87.1935483870968
1853-08-31,95.8387096774194
1853-09-30,63.6666666666667
1853-10-31,80.4516129032258
1853-11-30,54.7333333333333
1853-12-31,44.5161290322581
1854-01-31,29.258064516129
1854-02-28,38.0357142857143
1854-03-31,39.3870967741936
1854-04-30,50.3
1854-05-31,45.6129032258064
1854-06-30,40.0666666666667
1854-07-31,35.4516129032258
1854-08-31,30.0645161290323
1854-09-30,42.6
1854-10-31,24.0645161290323
1854-11-30,53.5
1854-12-31,41.0967741935484
1855-01-31,23.3870967741935
1855-02-28,21.6071428571429
1855-03-31,33.0322580645161
1855-04-30,8.36666666666667
1855-05-31,17.2903225806452
1855-06-30,10
1855-07-31,0.67741935483871
1855-08-31,5.93548387096774
1855-09-30,0
1855-10-31,18.3225806451613
1855-11-30,7.93333333333333
1855-12-31,5.80645161290323
1856-01-31,0.967741935483871
1856-02-29,9.31034482758621
1856-03-31,0.741935483870968
1856-04-30,12.3666666666667
1856-05-31,0
1856-06-30,9.8
1856-07-31,8.80645161290323
1856-08-31,11.3225806451613
1856-09-30,8.43333333333333
1856-10-31,8.54838709677419
1856-11-30,14.7333333333333
1856-12-31,13.741935483871
1857-01-31,26.0322580645161
1857-02-28,14.2142857142857
1857-03-31,9.96774193548387
1857-04-30,21.0666666666667
1857-05-31,54.2258064516129
1857-06-30,30.4666666666667
1857-07-31,42.1612903225806
1857-08-31,32
1857-09-30,80.5666666666667
1857-10-31,77.0645161290323
1857-11-30,59.5666666666667
1857-12-31,70.6774193548387
1858-01-31,74.2258064516129
1858-02-28,66.25
1858-03-31,109.161290322581
1858-04-30,72.8
1858-05-31,78.6451612903226
1858-06-30,84.5
1858-07-31,107.741935483871
1858-08-31,104.935483870968
1858-09-30,152.2
1858-10-31,173.225806451613
1858-11-30,98.6
1858-12-31,127.032258064516
1859-01-31,159
1859-02-28,166.392857142857
1859-03-31,171.516129032258
1859-04-30,162.866666666667
1859-05-31,172.838709677419
1859-06-30,165.233333333333
1859-07-31,180.741935483871
1859-08-31,203
1859-09-30,200.866666666667
1859-10-31,217.774193548387
1859-11-30,184.633333333333
1859-12-31,153.935483870968
1860-01-31,156.645161290323
1860-02-29,167.896551724138
1860-03-31,187.967741935484
1860-04-30,135.666666666667
1860-05-31,203.483870967742
1860-06-30,206.333333333333
1860-07-31,221.903225806452
1860-08-31,190.483870967742
1860-09-30,175.2
1860-10-31,171.129032258065
1860-11-30,186.033333333333
1860-12-31,181.709677419355
1861-01-31,118.451612903226
1861-02-28,147.535714285714
1861-03-31,192.032258064516
1861-04-30,187.066666666667
1861-05-31,107.806451612903
1861-06-30,167.5
1861-07-31,148.225806451613
1861-08-31,156.709677419355
1861-09-30,151.866666666667
1861-10-31,127.677419354839
1861-11-30,102
1861-12-31,152.838709677419
1862-01-31,119.903225806452
1862-02-28,122.428571428571
1862-03-31,82.6774193548387
1862-04-30,102.1
1862-05-31,122.41935483871
1862-06-30,159.7
1862-07-31,139.451612903226
1862-08-31,118.677419354839
1862-09-30,126.433333333333
1862-10-31,79.7741935483871
1862-11-30,96.0333333333333
1862-12-31,77.6129032258064
1863-01-31,91.7741935483871
1863-02-28,107.678571428571
1863-03-31,126
1863-04-30,77.1
1863-05-31,102.129032258065
1863-06-30,77.5666666666667
1863-07-31,62.0322580645161
1863-08-31,91.258064516129
1863-09-30,41.7333333333333
1863-10-31,75.741935483871
1863-11-30,71.6
1863-12-31,78.1290322580645
1864-01-31,109.677419354839
1864-02-29,89.4827586206897
1864-03-31,125.935483870968
1864-04-30,68.1
1864-05-31,77.0967741935484
1864-06-30,109.866666666667
1864-07-31,103.838709677419
1864-08-31,104.064516129032
1864-09-30,54.1666666666667
1864-10-31,64.3870967741936
1864-11-30,109.333333333333
1864-12-31,54.3225806451613
1865-01-31,92.5161290322581
1865-02-28,74.6071428571429
1865-03-31,74.9677419354839
1865-04-30,55.9333333333333
1865-05-31,65.6129032258064
1865-06-30,63.7666666666667
1865-07-31,50.8064516129032
1865-08-31,71.8387096774194
1865-09-30,41.0333333333333
1865-10-31,32.5483870967742
1865-11-30,46.6666666666667
1865-12-31,24.2903225806452
1866-01-31,60
1866-02-28,72.9285714285714
1866-03-31,46.5806451612903
1866-04-30,33.5333333333333
1866-05-31,24.6451612903226
1866-06-30,31.3666666666667
1866-07-31,17.6451612903226
1866-08-31,24.2258064516129
1866-09-30,13.9333333333333
1866-10-31,26.7741935483871
1866-11-30,17.1666666666667
1866-12-31,2.90322580645161
1867-01-31,0
1867-02-28,1.35714285714286
1867-03-31,17.4193548387097
1867-04-30,9.66666666666667
1867-05-31,5.54838709677419
1867-06-30,2.8
1867-07-31,9.45161290322581
1867-08-31,9.06451612903226
1867-09-30,18.7
1867-10-31,25.4838709677419
1867-11-30,18.1333333333333
1867-12-31,47.8709677419355
1868-01-31,25.9032258064516
1868-02-29,26.3448275862069
1868-03-31,44.0322580645161
1868-04-30,61.1
1868-05-31,44.5161290322581
1868-06-30,51.8
1868-07-31,48.3225806451613
1868-08-31,57.2903225806452
1868-09-30,78.6666666666667
1868-10-31,102.774193548387
1868-11-30,98.6666666666667
1868-12-31,112.774193548387
1869-01-31,101.612903225806
1869-02-28,99.8928571428571
1869-03-31,87.9677419354839
1869-04-30,68.4333333333333
1869-05-31,173.387096774194
1869-06-30,180.7
1869-07-31,98.8064516129032
1869-08-31,132.741935483871
1869-09-30,134.466666666667
1869-10-31,99.0322580645161
1869-11-30,130.233333333333
1869-12-31,174.129032258065
1870-01-31,128.967741935484
1870-02-28,191.678571428571
1870-03-31,262.677419354839
1870-04-30,266.9
1870-05-31,293.58064516129
1870-06-30,226.3
1870-07-31,220.935483870968
1870-08-31,256.548387096774
1870-09-30,226.8
1870-10-31,244.258064516129
1870-11-30,246.033333333333
1870-12-31,216.709677419355
1871-01-31,147.193548387097
1871-02-28,208.964285714286
1871-03-31,238.741935483871
1871-04-30,270.9
1871-05-31,242.612903225806
1871-06-30,152.933333333333
1871-07-31,171.806451612903
1871-08-31,183.709677419355
1871-09-30,133.866666666667
1871-10-31,148.483870967742
1871-11-30,175.666666666667
1871-12-31,150.774193548387
1872-01-31,132.677419354839
1872-02-29,200.344827586207
1872-03-31,147.483870967742
1872-04-30,170.433333333333
1872-05-31,179.451612903226
1872-06-30,183.333333333333
1872-07-31,175.967741935484
1872-08-31,155.032258064516
1872-09-30,191.1
1872-10-31,171.161290322581
1872-11-30,186.8
1872-12-31,139.870967741935
1873-01-31,144.58064516129
1873-02-28,178.428571428571
1873-03-31,164.032258064516
1873-04-30,127.1
1873-05-31,79.9677419354839
1873-06-30,74.8
1873-07-31,111.677419354839
1873-08-31,113.774193548387
1873-09-30,78.7
1873-10-31,78.6129032258064
1873-11-30,92.4666666666667
1873-12-31,82.0322580645161
1874-01-31,101.387096774194
1874-02-28,107.142857142857
1874-03-31,77.5161290322581
1874-04-30,53.5333333333333
1874-05-31,74.5806451612903
1874-06-30,63.7666666666667
1874-07-31,113.225806451613
1874-08-31,102.258064516129
1874-09-30,46.8333333333333
1874-10-31,57.4193548387097
1874-11-30,48.2
1874-12-31,48.7741935483871
1875-01-31,24.4193548387097
1875-02-28,35.8571428571429
1875-03-31,56.3870967741936
1875-04-30,48.6
1875-05-31,19.2258064516129
1875-06-30,39.9333333333333
1875-07-31,20.9032258064516
1875-08-31,24.4193548387097
1875-09-30,3.96666666666667
1875-10-31,21.3225806451613
1875-11-30,29.5666666666667
1875-12-31,16.4838709677419
1876-01-31,23.9354838709677
1876-02-29,25.1379310344828
1876-03-31,51.0645161290323
1876-04-30,3.93333333333333
1876-05-31,8.51612903225806
1876-06-30,2.73333333333333
1876-07-31,25.5483870967742
1876-08-31,14.7741935483871
1876-09-30,16.6
1876-10-31,23.8709677419355
1876-11-30,16.5666666666667
1876-12-31,13.6451612903226
1877-01-31,40.6451612903226
1877-02-28,14.5
1877-03-31,19.8709677419355
1877-04-30,26.2666666666667
1877-05-31,36.0645161290323
1877-06-30,23.5666666666667
1877-07-31,10.0322580645161
1877-08-31,10.5161290322581
1877-09-30,28.1333333333333
1877-10-31,11.1612903225806
1877-11-30,23.6333333333333
1877-12-31,3.54838709677419
1878-01-31,5.54838709677419
1878-02-28,11.0357142857143
1878-03-31,13.0645161290323
1878-04-30,0.166666666666667
1878-05-31,9.87096774193548
1878-06-30,10.7
1878-07-31,0.225806451612903
1878-08-31,0
1878-09-30,8.8
1878-10-31,1.90322580645161
1878-11-30,6.8
1878-12-31,0.935483870967742
1879-01-31,1.64516129032258
1879-02-28,0.928571428571429
1879-03-31,0
1879-04-30,10.4
1879-05-31,4.03225806451613
1879-06-30,7.96666666666667
1879-07-31,12.5806451612903
1879-08-31,17.9032258064516
1879-09-30,10.0666666666667
1879-10-31,20.4193548387097
1879-11-30,21.8666666666667
1879-12-31,12.1935483870968
1880-01-31,40.1290322580645
1880-02-29,45.3793103448276
1880-03-31,32.0967741935484
1880-04-30,32.4333333333333
1880-05-31,39.0967741935484
1880-06-30,56.9
1880-07-31,36.5483870967742
1880-08-31,80.258064516129
1880-09-30,110.066666666667
1880-10-31,71.6774193548387
1880-11-30,51.1333333333333
1880-12-31,49.3870967741936
1881-01-31,60.6129032258064
1881-02-28,88.6071428571429
1881-03-31,85.7741935483871
1881-04-30,86.0666666666667
1881-05-31,72.5483870967742
1881-06-30,100.8
1881-07-31,128.161290322581
1881-08-31,97.2903225806452
1881-09-30,88.5666666666667
1881-10-31,107.258064516129
1881-11-30,91.4666666666667
1881-12-31,78.8387096774194
1882-01-31,74.9677419354839
1882-02-28,115.857142857143
1882-03-31,111.483870967742
1882-04-30,159.566666666667
1882-05-31,106.903225806452
1882-06-30,75.4333333333333
1882-07-31,75.6774193548387
1882-08-31,67.4516129032258
1882-09-30,96.0666666666667
1882-10-31,98.6451612903226
1882-11-30,140.566666666667
1882-12-31,69.7096774193548
1883-01-31,101.032258064516
1883-02-28,78.2142857142857
1883-03-31,71.3225806451613
1883-04-30,136.766666666667
1883-05-31,52.5161290322581
1883-06-30,127.233333333333
1883-07-31,134.354838709677
1883-08-31,76.6129032258064
1883-09-30,87.7666666666667
1883-10-31,139.612903225806
1883-11-30,140.8
1883-12-31,126.483870967742
1884-01-31,152.58064516129
1884-02-29,144.827586206897
1884-03-31,145.774193548387
1884-04-30,126.9
1884-05-31,110.903225806452
1884-06-30,85.3333333333333
1884-07-31,88.4516129032258
1884-08-31,93.0645161290323
1884-09-30,103.133333333333
1884-10-31,79.5806451612903
1884-11-30,60.9333333333333
1884-12-31,78.5806451612903
1885-01-31,71.3870967741936
1885-02-28,119.678571428571
1885-03-31,82.9354838709677
1885-04-30,91.7
1885-05-31,121.645161290323
1885-06-30,139.466666666667
1885-07-31,110.870967741935
1885-08-31,83.4516129032258
1885-09-30,66.0333333333333
1885-10-31,64.5161290322581
1885-11-30,51.5666666666667
1885-12-31,36.258064516129
1886-01-31,49.8387096774194
1886-02-28,43.1785714285714
1886-03-31,95.4838709677419
1886-04-30,72.9
1886-05-31,51.2258064516129
1886-06-30,45.3
1886-07-31,50.3870967741936
1886-08-31,28.0645161290323
1886-09-30,35.6666666666667
1886-10-31,14.4193548387097
1886-11-30,0.566666666666667
1886-12-31,21.741935483871
1887-01-31,17
1887-02-28,21.9642857142857
1887-03-31,7.06451612903226
1887-04-30,11.5666666666667
1887-05-31,33.3870967741936
1887-06-30,26.1
1887-07-31,38.9032258064516
1887-08-31,35.7096774193548
1887-09-30,12.4
1887-10-31,10.9677419354839
1887-11-30,11.5
1887-12-31,34.5161290322581
1888-01-31,21.1612903225806
1888-02-29,11.7931034482759
1888-03-31,13.0645161290323
1888-04-30,8.46666666666667
1888-05-31,11.741935483871
1888-06-30,11.7666666666667
1888-07-31,5.03225806451613
1888-08-31,4.64516129032258
1888-09-30,14.5666666666667
1888-10-31,3.41935483870968
1888-11-30,17.8666666666667
1888-12-31,11.0967741935484
1889-01-31,1.32258064516129
1889-02-28,14.1785714285714
